id_votacao,id_parlamentar_voz,voto
2242888-67,1204541,-1
2242888-67,1204542,1
2242888-67,1204544,1
2242888-67,1204545,1
2242888-67,1204547,1
2242888-67,1204548,1
2242888-67,1204549,1
2242888-67,1204554,1
2242888-67,1204555,-1
2242888-67,1204556,1
2242888-67,1204558,1
2242888-67,1204560,1
2242888-67,1204561,1
2242888-67,1204562,1
2242888-67,1204563,1
2242888-67,1204564,1
2242888-67,1204565,1
2242888-67,1204566,1
2242888-67,1204567,1
2242888-67,1204569,1
2242888-67,1204571,1
2242888-67,1204572,1
2242888-67,1204573,-1
2242888-67,1204575,1
2242888-67,1204576,1
2242888-67,1205476,1
2242888-67,1205550,1
2242888-67,1205863,1
2242888-67,1206231,1
2242888-67,1207176,1
2242888-67,1207309,1
2242888-67,1209189,-1
2242888-67,1212749,1
2242888-67,1213274,1
2242888-67,1213679,1
2242888-67,1213856,1
2242888-71,162881,1
2242888-71,166179,1
2242888-71,166828,1
2242888-71,168720,1
2242888-71,169871,-1
2242888-71,172442,1
2242888-71,173433,-1
2242888-71,173460,1
2242888-71,173466,1
2242888-71,173482,-1
2242888-71,173486,1
2242888-71,173531,-1
2242888-71,173586,1
2242888-71,173604,-1
2242888-71,173692,1
2242888-71,173696,1
2242888-71,173701,-1
2242888-71,173772,1
2242888-71,173788,1
2242888-71,173801,1
2242888-71,173808,1
2242888-71,173943,1
2242888-71,174044,1
2242888-71,174052,1
2242888-71,174057,1
2242888-71,174060,1
2242888-71,174075,1
2242888-71,174079,1
2242888-71,174090,1
2242888-71,174156,-1
2242888-71,174158,1
2242888-71,174159,-1
2242888-71,174160,-1
2242888-71,174161,-1
2242888-71,174270,1
2242888-71,174273,1
2242888-71,174283,-1
2242888-71,174299,1
2242888-71,174317,1
2242888-71,174356,1
2242888-71,174371,-1
2242888-71,174376,-1
2242888-71,174383,1
2242888-71,174398,-1
2242888-71,174400,-1
2242888-71,174419,1
2242888-71,174439,1
2242888-71,174459,1
2242888-71,174467,1
2242888-71,174471,1
2242888-71,174478,1
2242888-71,174537,1
2242888-71,174554,1
2242888-71,174574,1
2242888-71,174585,1
2242888-71,174646,1
2242888-71,174655,1
2242888-71,174749,1
2242888-71,174784,-1
2242888-71,174806,1
2242888-71,174848,1
2242888-71,175431,1
2242888-71,176874,-1
2242888-71,181055,1
2242888-71,181297,1
2242888-71,190201,1
2242888-71,190842,1
2242888-71,192102,1
2242888-71,192346,1
2242888-71,192699,1
2242888-71,192776,1
2242888-71,193083,1
2242888-71,198057,1
2242888-71,1107283,-1
2242888-71,1109429,1
2242888-71,1115746,1
2242888-71,1116379,1
2242888-71,1121948,1
2242888-71,1122158,1
2242888-71,1122974,1
2242888-71,1128760,1
2242888-71,1132504,-1
2242888-71,1133439,1
2242888-71,1133810,1
2242888-71,1133968,1
2242888-71,1134812,-1
2242888-71,1135054,1
2242888-71,1137070,1
2242888-71,1141335,-1
2242888-71,1141391,1
2242888-71,1141398,-1
2242888-71,1141401,1
2242888-71,1141405,1
2242888-71,1141408,1
2242888-71,1141411,1
2242888-71,1141417,1
2242888-71,1141421,1
2242888-71,1141422,1
2242888-71,1141427,1
2242888-71,1141431,1
2242888-71,1141434,1
2242888-71,1141439,1
2242888-71,1141458,1
2242888-71,1141459,1
2242888-71,1141464,-1
2242888-71,1141470,-1
2242888-71,1141488,-1
2242888-71,1141508,1
2242888-71,1141513,1
2242888-71,1141516,1
2242888-71,1141518,-1
2242888-71,1141523,1
2242888-71,1141531,1
2242888-71,1141553,1
2242888-71,1141555,1
2242888-71,1143084,1
2242888-71,1146788,1
2242888-71,1150418,1
2242888-71,1151208,1
2242888-71,1152605,-1
2242888-71,1152610,1
2242888-71,1156190,1
2242888-71,1157130,-1
2242888-71,1160508,-1
2242888-71,1160511,1
2242888-71,1160512,1
2242888-71,1160518,1
2242888-71,1160528,1
2242888-71,1160531,1
2242888-71,1160532,1
2242888-71,1160534,1
2242888-71,1160535,-1
2242888-71,1160538,-1
2242888-71,1160541,1
2242888-71,1160545,1
2242888-71,1160552,1
2242888-71,1160553,1
2242888-71,1160556,-1
2242888-71,1160558,1
2242888-71,1160559,1
2242888-71,1160569,-1
2242888-71,1160570,1
2242888-71,1160575,-1
2242888-71,1160587,1
2242888-71,1160588,1
2242888-71,1160589,1
2242888-71,1160591,1
2242888-71,1160592,-1
2242888-71,1160598,1
2242888-71,1160599,1
2242888-71,1160600,1
2242888-71,1160601,1
2242888-71,1160610,-1
2242888-71,1160619,1
2242888-71,1160632,1
2242888-71,1160635,1
2242888-71,1160639,1
2242888-71,1160640,1
2242888-71,1160641,1
2242888-71,1160642,1
2242888-71,1160651,1
2242888-71,1160653,1
2242888-71,1160655,1
2242888-71,1160665,1
2242888-71,1160667,1
2242888-71,1160669,1
2242888-71,1160673,1
2242888-71,1160674,1
2242888-71,1160758,1
2242888-71,1160976,1
2242888-71,1161550,1
2242888-71,1162332,1
2242888-71,1164359,1
2242888-71,1164360,1
2242888-71,1166402,1
2242888-71,1171617,-1
2242888-71,1171619,-1
2242888-71,1171623,1
2242888-71,1177282,1
2242888-71,1178829,1
2242888-71,1178831,1
2242888-71,1178832,1
2242888-71,1178833,1
2242888-71,1178835,1
2242888-71,1178836,1
2242888-71,1178839,1
2242888-71,1178842,1
2242888-71,1178843,1
2242888-71,1178854,1
2242888-71,1178857,-1
2242888-71,1178858,1
2242888-71,1178860,1
2242888-71,1178861,1
2242888-71,1178863,1
2242888-71,1178866,-1
2242888-71,1178871,1
2242888-71,1178873,-1
2242888-71,1178874,1
2242888-71,1178876,1
2242888-71,1178879,1
2242888-71,1178881,1
2242888-71,1178882,1
2242888-71,1178884,1
2242888-71,1178886,1
2242888-71,1178889,-1
2242888-71,1178895,1
2242888-71,1178896,1
2242888-71,1178908,1
2242888-71,1178909,1
2242888-71,1178910,1
2242888-71,1178912,1
2242888-71,1178916,1
2242888-71,1178920,1
2242888-71,1178921,1
2242888-71,1178922,1
2242888-71,1178924,1
2242888-71,1178925,-1
2242888-71,1178927,1
2242888-71,1178928,1
2242888-71,1178929,1
2242888-71,1178930,1
2242888-71,1178931,1
2242888-71,1178933,1
2242888-71,1178934,1
2242888-71,1178939,1
2242888-71,1178945,1
2242888-71,1178946,1
2242888-71,1178948,1
2242888-71,1178951,1
2242888-71,1178952,1
2242888-71,1178953,1
2242888-71,1178954,1
2242888-71,1178956,1
2242888-71,1178959,1
2242888-71,1178962,1
2242888-71,1178964,1
2242888-71,1178966,1
2242888-71,1178969,-1
2242888-71,1178970,-1
2242888-71,1178972,1
2242888-71,1178975,1
2242888-71,1178981,1
2242888-71,1178983,1
2242888-71,1178985,1
2242888-71,1178986,-1
2242888-71,1178987,1
2242888-71,1178990,1
2242888-71,1178992,1
2242888-71,1178993,1
2242888-71,1178994,1
2242888-71,1178996,1
2242888-71,1178997,1
2242888-71,1179001,1
2242888-71,1188097,-1
2242888-71,1191923,1
2242888-71,1193726,1
2242888-71,1194260,1
2242888-71,1196358,1
2242888-71,1198783,1
2242888-71,1204351,1
2242888-71,1204352,1
2242888-71,1204353,1
2242888-71,1204354,1
2242888-71,1204355,1
2242888-71,1204356,1
2242888-71,1204357,1
2242888-71,1204358,1
2242888-71,1204359,1
2242888-71,1204360,1
2242888-71,1204361,1
2242888-71,1204362,1
2242888-71,1204363,1
2242888-71,1204364,1
2242888-71,1204365,1
2242888-71,1204366,1
2242888-71,1204367,1
2242888-71,1204368,1
2242888-71,1204369,1
2242888-71,1204370,-1
2242888-71,1204371,1
2242888-71,1204372,1
2242888-71,1204373,1
2242888-71,1204374,1
2242888-71,1204375,1
2242888-71,1204376,1
2242888-71,1204377,1
2242888-71,1204378,1
2242888-71,1204381,1
2242888-71,1204382,1
2242888-71,1204383,1
2242888-71,1204384,1
2242888-71,1204385,1
2242888-71,1204386,1
2242888-71,1204387,1
2242888-71,1204388,1
2242888-71,1204389,1
2242888-71,1204390,1
2242888-71,1204391,1
2242888-71,1204392,1
2242888-71,1204393,-1
2242888-71,1204394,1
2242888-71,1204395,1
2242888-71,1204396,1
2242888-71,1204397,1
2242888-71,1204398,1
2242888-71,1204399,1
2242888-71,1204400,1
2242888-71,1204403,1
2242888-71,1204404,1
2242888-71,1204405,1
2242888-71,1204406,1
2242888-71,1204407,-1
2242888-71,1204408,1
2242888-71,1204409,1
2242888-71,1204410,1
2242888-71,1204411,1
2242888-71,1204413,1
2242888-71,1204414,1
2242888-71,1204415,1
2242888-71,1204416,1
2242888-71,1204418,1
2242888-71,1204419,1
2242888-71,1204420,1
2242888-71,1204421,1
2242888-71,1204422,1
2242888-71,1204423,1
2242888-71,1204425,1
2242888-71,1204426,-1
2242888-71,1204427,1
2242888-71,1204428,-1
2242888-71,1204429,1
2242888-71,1204430,1
2242888-71,1204431,1
2242888-71,1204432,1
2242888-71,1204433,1
2242888-71,1204434,1
2242888-71,1204435,1
2242888-71,1204436,1
2242888-71,1204437,1
2242888-71,1204438,1
2242888-71,1204439,1
2242888-71,1204440,1
2242888-71,1204441,1
2242888-71,1204442,1
2242888-71,1204444,1
2242888-71,1204446,1
2242888-71,1204447,1
2242888-71,1204448,1
2242888-71,1204449,1
2242888-71,1204450,1
2242888-71,1204451,1
2242888-71,1204452,1
2242888-71,1204453,-1
2242888-71,1204454,1
2242888-71,1204455,1
2242888-71,1204456,1
2242888-71,1204457,1
2242888-71,1204458,1
2242888-71,1204459,1
2242888-71,1204460,1
2242888-71,1204461,1
2242888-71,1204462,1
2242888-71,1204463,1
2242888-71,1204465,1
2242888-71,1204466,1
2242888-71,1204467,-1
2242888-71,1204468,1
2242888-71,1204469,1
2242888-71,1204471,1
2242888-71,1204472,1
2242888-71,1204473,1
2242888-71,1204474,1
2242888-71,1204475,1
2242888-71,1204477,1
2242888-71,1204478,1
2242888-71,1204479,1
2242888-71,1204480,-1
2242888-71,1204481,1
2242888-71,1204482,1
2242888-71,1204483,1
2242888-71,1204484,1
2242888-71,1204485,1
2242888-71,1204486,1
2242888-71,1204487,1
2242888-71,1204488,1
2242888-71,1204489,1
2242888-71,1204491,1
2242888-71,1204492,-1
2242888-71,1204494,1
2242888-71,1204495,-1
2242888-71,1204496,1
2242888-71,1204497,1
2242888-71,1204498,1
2242888-71,1204499,1
2242888-71,1204500,1
2242888-71,1204501,-1
2242888-71,1204502,1
2242888-71,1204503,-1
2242888-71,1204504,1
2242888-71,1204505,1
2242888-71,1204506,1
2242888-71,1204507,1
2242888-71,1204508,1
2242888-71,1204509,-1
2242888-71,1204510,1
2242888-71,1204511,1
2242888-71,1204512,1
2242888-71,1204513,1
2242888-71,1204515,1
2242888-71,1204516,1
2242888-71,1204517,1
2242888-71,1204518,1
2242888-71,1204519,1
2242888-71,1204520,1
2242888-71,1204521,1
2242888-71,1204522,1
2242888-71,1204523,1
2242888-71,1204525,1
2242888-71,1204526,1
2242888-71,1204527,1
2242888-71,1204528,1
2242888-71,1204529,1
2242888-71,1204530,1
2242888-71,1204531,1
2242888-71,1204532,1
2242888-71,1204533,1
2242888-71,1204534,1
2242888-71,1204535,-1
2242888-71,1204536,1
2242888-71,1204537,1
2242888-71,1204538,1
2242888-71,1204539,1
2242888-71,1204540,1
2242888-71,1204541,1
2242888-71,1204542,1
2242888-71,1204544,1
2242888-71,1204545,1
2242888-71,1204546,1
2242888-71,1204547,1
2242888-71,1204548,1
2242888-71,1204549,1
2242888-71,1204550,1
2242888-71,1204551,1
2242888-71,1204553,1
2242888-71,1204554,1
2242888-71,1204555,-1
2242888-71,1204556,1
2242888-71,1204558,1
2242888-71,1204559,-1
2242888-71,1204560,1
2242888-71,1204561,1
2242888-71,1204562,1
2242888-71,1204564,1
2242888-71,1204565,1
2242888-71,1204566,1
2242888-71,1204567,1
2242888-71,1204569,1
2242888-71,1204570,1
2242888-71,1204571,1
2242888-71,1204572,1
2242888-71,1204573,-1
2242888-71,1204575,1
2242888-71,1204576,0
2242888-71,1205476,-1
2242888-71,1205548,-1
2242888-71,1205550,1
2242888-71,1205863,1
2242888-71,1206231,1
2242888-71,1207176,1
2242888-71,1207309,1
2242888-71,1209189,-1
2242888-71,1212749,1
2242888-71,1213274,1
2242888-71,1213679,1
2242888-71,1213762,1
2242888-71,1213856,1
2242888-78,162881,1
2242888-78,166179,-1
2242888-78,166828,-1
2242888-78,167138,-1
2242888-78,168720,1
2242888-78,172442,-1
2242888-78,173433,1
2242888-78,173460,1
2242888-78,173466,1
2242888-78,173482,1
2242888-78,173486,1
2242888-78,173586,-1
2242888-78,173604,1
2242888-78,173692,-1
2242888-78,173696,-1
2242888-78,173701,1
2242888-78,173772,-1
2242888-78,173788,-1
2242888-78,173801,1
2242888-78,173808,-1
2242888-78,173943,1
2242888-78,174044,-1
2242888-78,174052,-1
2242888-78,174057,1
2242888-78,174060,1
2242888-78,174075,-1
2242888-78,174090,-1
2242888-78,174156,1
2242888-78,174158,1
2242888-78,174159,1
2242888-78,174160,1
2242888-78,174161,1
2242888-78,174200,1
2242888-78,174262,1
2242888-78,174273,-1
2242888-78,174283,1
2242888-78,174299,1
2242888-78,174317,-1
2242888-78,174356,1
2242888-78,174376,1
2242888-78,174398,1
2242888-78,174400,1
2242888-78,174419,-1
2242888-78,174439,1
2242888-78,174459,-1
2242888-78,174467,1
2242888-78,174471,1
2242888-78,174478,-1
2242888-78,174537,-1
2242888-78,174554,-1
2242888-78,174574,-1
2242888-78,174585,-1
2242888-78,174646,-1
2242888-78,174655,1
2242888-78,174693,-1
2242888-78,174749,-1
2242888-78,174806,-1
2242888-78,174848,1
2242888-78,175431,-1
2242888-78,181055,1
2242888-78,181297,-1
2242888-78,190201,-1
2242888-78,190842,-1
2242888-78,192102,-1
2242888-78,192346,-1
2242888-78,192699,-1
2242888-78,192776,-1
2242888-78,193083,-1
2242888-78,198057,-1
2242888-78,1107283,-1
2242888-78,1108338,-1
2242888-78,1109429,-1
2242888-78,1115746,-1
2242888-78,1116379,-1
2242888-78,1121948,-1
2242888-78,1122158,-1
2242888-78,1122974,-1
2242888-78,1128760,-1
2242888-78,1132504,1
2242888-78,1133439,1
2242888-78,1133810,-1
2242888-78,1133968,1
2242888-78,1135054,-1
2242888-78,1136811,-1
2242888-78,1137070,-1
2242888-78,1139285,-1
2242888-78,1141335,1
2242888-78,1141391,1
2242888-78,1141398,1
2242888-78,1141401,-1
2242888-78,1141405,-1
2242888-78,1141408,1
2242888-78,1141411,1
2242888-78,1141421,-1
2242888-78,1141427,-1
2242888-78,1141431,-1
2242888-78,1141434,-1
2242888-78,1141439,1
2242888-78,1141459,-1
2242888-78,1141464,1
2242888-78,1141470,1
2242888-78,1141488,-1
2242888-78,1141508,-1
2242888-78,1141516,1
2242888-78,1141518,1
2242888-78,1141523,-1
2242888-78,1141531,1
2242888-78,1141553,1
2242888-78,1141555,1
2242888-78,1143632,-1
2242888-78,1146788,-1
2242888-78,1150418,-1
2242888-78,1151208,-1
2242888-78,1152610,1
2242888-78,1154178,-1
2242888-78,1156190,-1
2242888-78,1157130,1
2242888-78,1160508,1
2242888-78,1160511,-1
2242888-78,1160512,1
2242888-78,1160518,1
2242888-78,1160528,-1
2242888-78,1160531,-1
2242888-78,1160532,-1
2242888-78,1160534,-1
2242888-78,1160535,1
2242888-78,1160538,1
2242888-78,1160545,-1
2242888-78,1160552,1
2242888-78,1160556,1
2242888-78,1160558,-1
2242888-78,1160559,-1
2242888-78,1160569,1
2242888-78,1160570,-1
2242888-78,1160575,1
2242888-78,1160587,-1
2242888-78,1160589,1
2242888-78,1160591,-1
2242888-78,1160592,1
2242888-78,1160598,1
2242888-78,1160599,-1
2242888-78,1160600,-1
2242888-78,1160601,-1
2242888-78,1160610,1
2242888-78,1160619,-1
2242888-78,1160632,1
2242888-78,1160635,1
2242888-78,1160639,-1
2242888-78,1160640,-1
2242888-78,1160641,1
2242888-78,1160642,-1
2242888-78,1160651,-1
2242888-78,1160653,-1
2242888-78,1160655,-1
2242888-78,1160665,1
2242888-78,1160667,-1
2242888-78,1160669,-1
2242888-78,1160673,-1
2242888-78,1160674,1
2242888-78,1160758,1
2242888-78,1160976,1
2242888-78,1161550,-1
2242888-78,1162332,-1
2242888-78,1164359,-1
2242888-78,1164360,1
2242888-78,1166402,-1
2242888-78,1171617,1
2242888-78,1171619,1
2242888-78,1171623,-1
2242888-78,1177282,1
2242888-78,1178829,-1
2242888-78,1178831,-1
2242888-78,1178833,1
2242888-78,1178835,1
2242888-78,1178836,-1
2242888-78,1178839,-1
2242888-78,1178842,-1
2242888-78,1178843,-1
2242888-78,1178854,-1
2242888-78,1178857,1
2242888-78,1178858,-1
2242888-78,1178860,-1
2242888-78,1178861,-1
2242888-78,1178863,-1
2242888-78,1178866,1
2242888-78,1178871,-1
2242888-78,1178873,1
2242888-78,1178874,1
2242888-78,1178876,1
2242888-78,1178881,-1
2242888-78,1178882,-1
2242888-78,1178884,-1
2242888-78,1178886,-1
2242888-78,1178889,1
2242888-78,1178895,-1
2242888-78,1178896,-1
2242888-78,1178908,-1
2242888-78,1178909,-1
2242888-78,1178910,-1
2242888-78,1178912,1
2242888-78,1178916,1
2242888-78,1178920,-1
2242888-78,1178921,-1
2242888-78,1178922,-1
2242888-78,1178924,-1
2242888-78,1178927,-1
2242888-78,1178928,-1
2242888-78,1178929,-1
2242888-78,1178930,-1
2242888-78,1178931,-1
2242888-78,1178933,-1
2242888-78,1178934,-1
2242888-78,1178939,-1
2242888-78,1178945,1
2242888-78,1178952,-1
2242888-78,1178953,1
2242888-78,1178954,-1
2242888-78,1178956,1
2242888-78,1178959,-1
2242888-78,1178961,1
2242888-78,1178962,-1
2242888-78,1178964,-1
2242888-78,1178969,1
2242888-78,1178970,1
2242888-78,1178972,1
2242888-78,1178975,-1
2242888-78,1178977,1
2242888-78,1178981,-1
2242888-78,1178983,-1
2242888-78,1178985,-1
2242888-78,1178986,1
2242888-78,1178987,1
2242888-78,1178990,1
2242888-78,1178992,1
2242888-78,1178994,-1
2242888-78,1178996,-1
2242888-78,1178997,-1
2242888-78,1179001,-1
2242888-78,1179587,-1
2242888-78,1188097,1
2242888-78,1191923,1
2242888-78,1194260,-1
2242888-78,1196358,-1
2242888-78,1198783,-1
2242888-78,1204351,-1
2242888-78,1204352,-1
2242888-78,1204353,-1
2242888-78,1204354,-1
2242888-78,1204355,1
2242888-78,1204356,-1
2242888-78,1204357,1
2242888-78,1204358,1
2242888-78,1204359,-1
2242888-78,1204360,1
2242888-78,1204361,-1
2242888-78,1204362,-1
2242888-78,1204363,-1
2242888-78,1204364,1
2242888-78,1204365,-1
2242888-78,1204366,-1
2242888-78,1204367,-1
2242888-78,1204368,-1
2242888-78,1204369,-1
2242888-78,1204370,1
2242888-78,1204371,1
2242888-78,1204372,1
2242888-78,1204373,-1
2242888-78,1204374,-1
2242888-78,1204375,-1
2242888-78,1204376,-1
2242888-78,1204377,-1
2242888-78,1204378,-1
2242888-78,1204381,-1
2242888-78,1204382,-1
2242888-78,1204383,1
2242888-78,1204384,-1
2242888-78,1204385,-1
2242888-78,1204386,-1
2242888-78,1204387,-1
2242888-78,1204388,-1
2242888-78,1204389,-1
2242888-78,1204390,-1
2242888-78,1204391,-1
2242888-78,1204392,-1
2242888-78,1204393,1
2242888-78,1204395,-1
2242888-78,1204396,-1
2242888-78,1204397,1
2242888-78,1204398,-1
2242888-78,1204399,-1
2242888-78,1204400,-1
2242888-78,1204403,-1
2242888-78,1204404,-1
2242888-78,1204405,-1
2242888-78,1204406,-1
2242888-78,1204408,1
2242888-78,1204409,-1
2242888-78,1204410,-1
2242888-78,1204411,-1
2242888-78,1204412,-1
2242888-78,1204414,-1
2242888-78,1204415,-1
2242888-78,1204416,-1
2242888-78,1204419,-1
2242888-78,1204420,-1
2242888-78,1204421,-1
2242888-78,1204422,-1
2242888-78,1204426,1
2242888-78,1204427,1
2242888-78,1204428,1
2242888-78,1204429,-1
2242888-78,1204431,-1
2242888-78,1204432,-1
2242888-78,1204433,1
2242888-78,1204435,1
2242888-78,1204438,-1
2242888-78,1204439,1
2242888-78,1204440,-1
2242888-78,1204442,-1
2242888-78,1204446,-1
2242888-78,1204447,1
2242888-78,1204448,-1
2242888-78,1204449,-1
2242888-78,1204450,-1
2242888-78,1204451,-1
2242888-78,1204452,-1
2242888-78,1204453,1
2242888-78,1204454,-1
2242888-78,1204455,-1
2242888-78,1204456,-1
2242888-78,1204457,-1
2242888-78,1204458,-1
2242888-78,1204459,-1
2242888-78,1204460,-1
2242888-78,1204461,-1
2242888-78,1204462,-1
2242888-78,1204463,-1
2242888-78,1204465,-1
2242888-78,1204466,1
2242888-78,1204467,1
2242888-78,1204468,1
2242888-78,1204469,1
2242888-78,1204471,1
2242888-78,1204472,-1
2242888-78,1204473,-1
2242888-78,1204474,-1
2242888-78,1204476,-1
2242888-78,1204477,-1
2242888-78,1204478,-1
2242888-78,1204479,-1
2242888-78,1204480,1
2242888-78,1204481,-1
2242888-78,1204482,-1
2242888-78,1204483,-1
2242888-78,1204484,-1
2242888-78,1204485,-1
2242888-78,1204486,1
2242888-78,1204487,1
2242888-78,1204488,1
2242888-78,1204489,1
2242888-78,1204490,-1
2242888-78,1204491,-1
2242888-78,1204492,1
2242888-78,1204494,-1
2242888-78,1204496,-1
2242888-78,1204497,-1
2242888-78,1204498,-1
2242888-78,1204499,-1
2242888-78,1204500,-1
2242888-78,1204501,1
2242888-78,1204502,-1
2242888-78,1204503,1
2242888-78,1204504,-1
2242888-78,1204505,-1
2242888-78,1204506,1
2242888-78,1204507,-1
2242888-78,1204510,-1
2242888-78,1204511,-1
2242888-78,1204512,-1
2242888-78,1204513,-1
2242888-78,1204515,1
2242888-78,1204516,-1
2242888-78,1204517,-1
2242888-78,1204518,-1
2242888-78,1204519,-1
2242888-78,1204520,-1
2242888-78,1204521,-1
2242888-78,1204522,-1
2242888-78,1204523,-1
2242888-78,1204524,-1
2242888-78,1204525,-1
2242888-78,1204526,-1
2242888-78,1204528,-1
2242888-78,1204529,-1
2242888-78,1204530,-1
2242888-78,1204531,-1
2242888-78,1204532,-1
2242888-78,1204533,1
2242888-78,1204534,1
2242888-78,1204536,-1
2242888-78,1204537,1
2242888-78,1204538,-1
2242888-78,1204539,-1
2242888-78,1204540,-1
2242888-78,1204541,1
2242888-78,1204542,-1
2242888-78,1204544,1
2242888-78,1204545,-1
2242888-78,1204547,-1
2242888-78,1204548,-1
2242888-78,1204549,-1
2242888-78,1204551,-1
2242888-78,1204553,1
2242888-78,1204554,-1
2242888-78,1204555,1
2242888-78,1204558,-1
2242888-78,1204559,1
2242888-78,1204560,1
2242888-78,1204561,1
2242888-78,1204562,-1
2242888-78,1204564,1
2242888-78,1204565,-1
2242888-78,1204566,-1
2242888-78,1204567,-1
2242888-78,1204569,-1
2242888-78,1204571,1
2242888-78,1204572,-1
2242888-78,1204573,1
2242888-78,1204575,-1
2242888-78,1204576,0
2242888-78,1205476,-1
2242888-78,1205550,-1
2242888-78,1205863,-1
2242888-78,1206231,-1
2242888-78,1207176,1
2242888-78,1207309,-1
2242888-78,1209189,1
2242888-78,1212749,-1
2242888-78,1213274,-1
2242888-78,1213679,-1
2242888-78,1213762,-1
2242888-78,1213856,-1
2242888-93,166179,-1
2242888-93,167138,-1
2242888-93,168720,-1
2242888-93,169871,1
2242888-93,172442,-1
2242888-93,173441,-1
2242888-93,173460,-1
2242888-93,173466,-1
2242888-93,173486,1
2242888-93,173586,-1
2242888-93,173692,-1
2242888-93,173696,-1
2242888-93,173772,-1
2242888-93,173788,-1
2242888-93,173801,-1
2242888-93,173808,-1
2242888-93,173943,-1
2242888-93,174052,-1
2242888-93,174057,-1
2242888-93,174060,-1
2242888-93,174075,-1
2242888-93,174090,-1
2242888-93,174159,1
2242888-93,174262,-1
2242888-93,174273,-1
